ExternalAnalyzer.java	4
VariableBlock.java	4
QueryRepository.java	4
TagCategory.java	4
FilesWithExtCalls.java	4
ConfigurationFieldWithOptions.java	4
TagJpaEntityRepository.java	4
ComponentColorRepository.java	4
OwnerChurn.java	4
ConfigurationJpaEntity.java	4
TaskTypesMapper.java	4
ActivityLine.java	4
ClassBlock.java	4
ConfigurationService.java	4
AuthorEntity.java	4
ConfigurationJpaRepository.java	3
ComponentDTO.java	3
Anomaly.java	3
PomDependency.java	3
QueryService.java	3
TypePattern.java	3
TechnologyService.java	3
RegenerateGitLogWithEmail.java	3
RelationService.java	3
ChangeSet.java	3
FileAnchorPattern.java	3
StringConfigurationField.java	3
AnnotationTypePattern.java	3
FileExtensionJpaRepository.java	3
FileConfigurationField.java	3
TimeFrameDTO.java	3
AnnnotatedEntityPattern.java	3
Logger.java	3
DxQueryDslBaseListener.java	3
FileTreemapNode.java	3
InvocationBlock.java	3
AbstractConfigurationField.java	3
IgnoredFileRepository.java	3
Description.java	3
AuthorFileContribution.java	3
TimeFrameService.java	3
ComponentSchema.java	3
AuthorMerge.java	3
IgnoredFileJpaEntity.java	3
QueryResultDTO.java	3
CodeEntity.java	3
FilesWithSiblingDuplicationRelations.java	3
FileExtensionJpaEntity.java	3
ComponentSchemaDTO.java	3
FolderConfigurationField.java	3
FilesWithExternalDuplicationRelations.java	3
Results.java	3
SimilarityConnection.java	3
TagValueForFileInProject.java	3
CommitDTO.java	3
RelationsCSVDissolver.java	3
AnnotationTypeBlock.java	3
MethodPattern.java	3
SourceTargetCSVImporter.java	3
DxGanttChartPeriods.java	3
Years.java	3
VariablePattern.java	3
ActivityStatusByYear.java	3
SearchService.java	3
ChangeTypeLine.java	3
DeveloperDTO.java	3
FilterTag.java	3
GroupBuilder.java	3
RunConfigurationService.java	3
CommitModel.java	3
TaskService.java	3
CommitsPerScope.java	3
MultipleSelectionConfigurationField.java	2
TagQueryChangeInfo.java	2
AndExpression.java	2
LogFileJpaRepository.java	2
ProjectQueryEntityId.java	2
ExternalPropertyTag.java	2
FileExtensionDTO.java	2
Numstat.java	2
RandomColorGenerator.java	2
AbstractParser.java	2
ActivityStatus.java	2
SimpleSwitchConfigurationField.java	2
AnnotatableBlock.java	2
FileMatchesDTO.java	2
LogFilePathsDTO.java	2
PeriodDTO.java	2
CommitTypeDataDTO.java	2
AbsoluteFolder.java	2
Project.java	2
ReferencesGroup.java	2
DropdownConfigurationField.java	2
DxGraph.java	2
ElementsPerPeriod.java	2
AnnotationInstanceBlock.java	2
Day.java	2
SearchInCodeService.java	2
TagThresholdsForProjectId.java	2
RatingConfigurationComponent.java	2
PatternsProcessor.java	2
AuthorComponentContribution.java	2
AnchoredBlockPattern.java	2
CalendarConfigurationField.java	2
TimeZones.java	2
ReferenceConfigurationField.java	2
