org.dxworks.dx.analysis.governance.IncrementalCommitsProcessor	1
com.google.gson.*	1
org.springframework.beans.BeansException	1
org.dxworks.dxplatform.dtos.ThresholdDTO	1
java.io.StringReader	1
org.dxworks.dxplatform.repositories.jpa.FileExtensionJpaRepository	1
org.dxworks.groups.filters.IGroupFilter	1
org.dxworks.dxplatform.api.configuration.fields.ConfigurationFieldOption.createOptionFromString	1
org.dxworks.dxconfig.manipulators.DissolveManipulator	1
org.dxworks.dx.analysis.relations.connectors.FileConnector	1
org.dxworks.famix.metamodel.Attribute	1
org.springframework.web.bind.annotation.PathVariable	1
org.dxworks.dxplatform.exceptions.NoSuchProjectException	1
org.w3c.dom.*	1
java.net.URISyntaxException	1
org.dxworks.dxplatform.dtos.DeveloperActivityDTO	1
java.util.Scanner	1
org.dxworks.dx.analysis.anomalies.team.OrphanCausers	1
org.dxworks.utils.famix.blocks.ReferencesGroup	1
org.jgrapht.graph.DefaultWeightedEdge	1
org.springframework.boot.SpringApplication	1
org.dxworks.dxplatform.services.TaskService	1
org.springframework.data.util.Pair	1
com.atlassian.jira.rest.client.api.domain.Project	1
org.springframework.web.client.RestTemplate	1
org.springframework.http.HttpHeaders	1
org.dxworks.dx.analysis.relations.graph.DxGraphNode	1
org.dxworks.dxplatform.dtos.ComponentSchemaDTO	1
java.time.LocalDate	1
org.dxworks.dx.entities.tags.ExternalPropertyTag	1
org.dxworks.groups.filters.MoreThanGroupFilter	1
org.dxworks.dxplatform.dtos.AnalyzerAndFieldAndValueDTO	1
org.dxworks.dxplatform.integration.GanttValueData	1
java.security.MessageDigest	1
org.dxworks.utils.famix.patterns.PatternsProcessor	1
org.dxworks.dxplatform.constants.ColorConstants.*	1
org.dxworks.dxplatform.api.configuration.fields.ConfigurationFieldTypeConstants.DROPDOWN	1
java.nio.charset.Charset	1
org.dxworks.famix.patterns.PatternsProcessor	1
org.dxworks.famix.patterns.StringListPattern	1
org.dxworks.dxplatform.repositories.jpa.*	1
org.dxworks.dxplatform.repositories.jpa.AuthorAliasRepository	1
java.time.Period	1
org.dxworks.dxconfig.dissolver.ComponentRoot	1
org.dxworks.dx.analysis.experiments.ExperimentalStuff	1
org.dxworks.dxconfig.dissolver.ComponentPrefix	1
java.nio.file.attribute.BasicFileAttributes	1
org.antlr.v4.runtime.atn.SetTransition	1
org.eclipse.jgit.diff.RawTextComparator	1
org.dxworks.famix.patterns.BooleanPattern	1
org.dxworks.famix.patterns.AnchoredBlockPattern	1
springfox.documentation.builders.PathSelectors	1
org.dxworks.utils.famix.metamodel.Class	1
org.dxworks.utils.famix.blocks.LocalVariableBlock	1
org.dxworks.dxconfig.manipulators.merger.ActivityLine	1
java.security.NoSuchAlgorithmException	1
javax.xml.bind.DatatypeConverter	1
org.dxworks.groups.filters.AtLeastGroupFilter	1
org.dxworks.dx.time.ChangesPerGanttPeriod	1
org.springframework.web.servlet.config.annotation.CorsRegistry	1
java.util.TreeSet	1
org.dxworks.dxplatform.api.configuration.fields.concrete.*	1
springfox.documentation.swagger2.annotations.EnableSwagger2	1
org.springframework.boot.autoconfigure.SpringBootApplication	1
org.eclipse.jgit.revwalk.filter.RevFilter	1
org.apache.maven.model.Exclusion	1
org.dxworks.dx.analysis.relations.code.FileRelations	1
org.dxworks.famix.metamodel.Project	1
org.dxworks.famix.blocks.NamespaceBlock	1
javax.persistence.OneToMany	1
org.codehaus.jettison.json.JSONObject	1
org.dxworks.dxplatform.model.jpa.ProjectDetailsJpaEntity	1
org.dxworks.dxplatform.repositories.jpa.IgnoredFileRepository	1
org.eclipse.jgit.treewalk.AbstractTreeIterator	1
org.dxworks.dxconfig.dissolver.AbsoluteFolder	1
org.dxworks.dxplatform.dtos.CommitTypeDataSet	1
org.eclipse.jgit.lib.Repository	1
springfox.documentation.builders.RequestHandlerSelectors	1
org.dxworks.dx.analysis.relations.code.FilesWithDuplication	1
org.springframework.data.annotation.CreatedDate	1
org.dxworks.dxconfig.dissolver.StructuredFolder	1
org.dxworks.dx.analysis.relations.connectors.SimilarityConnection	1
java.text.DateFormat	1
org.antlr.v4.runtime.atn.LexerATNSimulator	1
org.dxworks.dx.time.AllTimeWindowsConnections	1
org.dxworks.famix.blocks.NullReferencesGroup	1
com.atlassian.jira.rest.client.api.JiraRestClient	1
org.dxworks.dxplatform.services.querydsl.generated.DxQueryDslBaseVisitor	1
org.dxworks.groups.filters.LessThanGroupFilter	1
org.dxworks.dxconfig.manipulators.merger.MergeCommitsWithIdenticalTimestamps	1
org.dxworks.dx.activity.*	1
java.nio.file.*	1
org.eclipse.jgit.lib.ObjectLoader	1
org.dxworks.dxplatform.services.querydsl.model.Query	1
org.dxworks.dx.entities.tags.InternalPropertyTag	1
org.springframework.data.annotation.LastModifiedDate	1
org.dxworks.dxplatform.integration.DxErrorException	1
org.eclipse.jgit.lib.ObjectId	1
springfox.documentation.spi.DocumentationType	1
org.dxworks.utils.MatrixCSVImporter	1
org.dxworks.dxconfig.manipulators.PropertiesJSONDissolver	1
org.jgrapht.graph.DefaultDirectedWeightedGraph	1
org.apache.maven.model.DependencyManagement	1
org.dxworks.dxplatform.repositories.jpa.ProjectQueryRepository	1
org.dxworks.dx.config.DevelopersWithSharedComponentsThresholds	1
org.dxworks.utils.json.TreemapNode	1
org.antlr.v4.runtime.atn.*	1
org.dxworks.dx.activity.LifeStatus	1
org.eclipse.jgit.revwalk.RevWalk	1
org.dxworks.utils.famix.blocks.AnnotationInstanceAttributeBlock	1
org.dxworks.utils.famix.blocks.AnnotationTypeAttributeBlock	1
org.dxworks.dx.entities.team.AuthorsRegistry	1
org.dxworks.dx.entities.code.SourceCode	1
org.springframework.web.bind.annotation.PostMapping	1
com.atlassian.jira.rest.client.api.SearchRestClient	1
org.dxworks.dxplatform.api.configuration.fields.concrete.CheckBoxConfigurationField	1
org.dxworks.dxplatform.model.jpa.relationship.TagThresholdsForProjectId	1
org.dxworks.dxconfig.manipulators.PerlCriticDissolver	1
org.dxworks.dx.analysis.relations.Collaborators	1
org.dxworks.famix.blocks.FileAnchorBlock	1
org.springframework.context.ApplicationContextAware	1
java.util.concurrent.CopyOnWriteArrayList	1
org.springframework.data.jpa.repository.Query	1
org.dxworks.dx.time.Day	1
org.dxworks.dx.analysis.relations.connectors.TimeframeConnection	1
org.dxworks.dxplatform.integration.DxService	1
org.dxworks.utils.famix.blocks.NullReferencesGroup	1
org.dxworks.utils.famix.patterns.AnchoredBlockPattern	1
org.apache.maven.model.Parent	1
org.dxworks.utils.famix.patterns.AnnnotatedEntityPattern	1
org.dxworks.utils.famix.blocks.PrimitiveType	1
org.dxworks.utils.famix.metamodel.Project	1
java.util.stream.StreamSupport	1
org.dxworks.dxconfig.manipulators.BatchReplacer	1
org.dxworks.dxplatform.services.RelationService	1
org.antlr.v4.runtime.atn.ParserATNSimulator	1
org.dxworks.dxplatform.model.jpa.relationship.ProjectQueryEntityId	1
org.dxworks.dx.entities.code.ResidualComponent	1
org.antlr.v4.runtime.atn.AtomTransition	1
java.lang.reflect.Field	1
com.atlassian.util.concurrent.Promise	1
javax.script.Invocable	1
org.codehaus.jettison.json.JSONException	1
java.util.concurrent.*	1
org.springframework.web.servlet.config.annotation.WebMvcConfigurer	1
org.antlr.v4.runtime.misc.Interval	1
org.dxworks.utils.famix.blocks.OtherBlock	1
org.dxworks.dxplatform.services.querydsl.generated.DxQueryDslParser.*	1
java.util.Random	1
org.springframework.web.servlet.config.annotation.WebMvcConfigurationSupport	1
org.dxworks.dxplatform.repositories.jpa.ComponentColorRepository	1
org.dxworks.dxconfig.dissolver.StructuredFile	1
org.dxworks.dx.activity.FileHistory	1
org.dxworks.famix.blocks.ReferencesGroup	1
org.jgrapht.alg.KosarajuStrongConnectivityInspector	1
java.util.Locale	1
org.dxworks.dxplatform.dtos.FileActivityDTO	1
org.dxworks.famix.patterns.AnnnotatedEntityPattern	1
org.dxworks.famix.patterns.VariablePattern	1
java.time.Instant	1
org.springframework.boot.test.context.SpringBootTest	1
org.apache.maven.model.io.xpp3.MavenXpp3Reader	1
org.eclipse.jgit.transport.UsernamePasswordCredentialsProvider	1
org.dxworks.dx.entities.code.SourceCodeRegexMatchIndexes	1
org.dxworks.dxplatform.api.CommitModel	1
org.dxworks.dx.analysis.relations.graph.DxGraphLink	1
org.dxworks.famix.blocks.*	1
org.dxworks.dx.analysis.relations.code.FilesWithSimilarNames	1
org.dxworks.dxplatform.integration.DxRelations	1
jdk.internal.cmm.SystemResourcePressureImpl	1
org.dxworks.dx.analysis.relations.GenericRelationsExtractor	1
org.dxworks.dxconfig.dissolver.repos.PathFragmentsRepository	1
org.dxworks.dxplatform.api.ChangesModel	1
com.fasterxml.jackson.core.JsonProcessingException	1
java.io.FileInputStream	1
org.w3c.dom.CharacterData	1
org.dxworks.dx.entities.code.symlinks.AllSymlinks	1
org.dxworks.dxplatform.model.jpa.configuration.AuthorEntity	1
org.springframework.boot.test.autoconfigure.web.servlet.AutoConfigureMockMvc	1
org.junit.Ignore	1
org.dxworks.dxplatform.dtos.CommitTypeSegment	1
org.antlr.v4.runtime.tree.RuleNode	1
org.dxworks.famix.patterns.ScopePattern	1
org.dxworks.dxplatform.services.GanttChartService	1
